timestamp,asset_id,market_a,market_b,spread,liquidity_a,liquidity_b,gas_cost,realized_profit
2024-01-01 16:08:00,BTC_USDT,BINANCE,PANCAKE,-2.2602,10480.454623138183,80328.73186705787,1.56,-45.07
2024-01-01 16:09:00,BTC_USDT,BINANCE,PANCAKE,-0.6053,87002.69514296985,90861.45282440231,3.39,-15.92
2024-01-01 16:10:00,BTC_USDT,BINANCE,PANCAKE,-1.3931,89886.63291541845,88473.61052845928,2.05,-42.6
2024-01-01 16:11:00,BTC_USDT,BINANCE,PANCAKE,1.4694,11450.373057241984,65630.6815054506,2.6,79.23
2024-01-01 16:12:00,BTC_USDT,BINANCE,PANCAKE,2.0208,42260.40079113061,19324.516085541436,4.09,102.44
2024-01-01 16:13:00,BTC_USDT,BINANCE,PANCAKE,0.4351,70806.90208105734,29479.9022762221,2.09,5.65
2024-01-01 16:14:00,BTC_USDT,BINANCE,PANCAKE,-1.6573,51219.68905362158,80328.17800300354,1.16,-50.75
2024-01-01 16:15:00,BTC_USDT,BINANCE,PANCAKE,0.3469,29999.049564463767,56464.58168727295,3.95,8.16
2024-01-01 16:16:00,BTC_USDT,BINANCE,PANCAKE,-2.801,91072.68964929298,27437.031981063392,2.09,-247.89
2024-01-01 16:17:00,BTC_USDT,BINANCE,PANCAKE,-0.1261,75340.48875149243,65361.519608455,4.28,-2.13
2024-01-01 16:18:00,BTC_USDT,BINANCE,PANCAKE,-1.3005,41121.22089069961,44343.71267990868,1.98,-83.16
2024-01-01 16:19:00,BTC_USDT,BINANCE,PANCAKE,-1.2012,48382.22772474081,82033.45024860937,1.01,-63.11
2024-01-01 16:20:00,BTC_USDT,BINANCE,PANCAKE,-0.5037,48944.39241897073,57743.18736181463,2.45,-20.51
2024-01-01 16:21:00,BTC_USDT,BINANCE,PANCAKE,-0.9444,53304.271160311626,19039.552317889098,1.57,-14.68
2024-01-01 16:22:00,BTC_USDT,BINANCE,PANCAKE,1.049,43261.624292858,25533.320048554808,2.75,39.31
2024-01-01 16:23:00,BTC_USDT,BINANCE,PANCAKE,-1.0593,74375.15503733695,75626.94406533858,4.96,-73.77
2024-01-01 16:24:00,BTC_USDT,BINANCE,PANCAKE,-0.2224,42700.0791163168,51218.76434996415,4.0,-10.56
2024-01-01 16:25:00,BTC_USDT,BINANCE,PANCAKE,-0.5031,48164.614466956074,23527.73727958356,4.29,-28.37
2024-01-01 16:26:00,BTC_USDT,BINANCE,PANCAKE,1.0099,91744.42960033959,35225.32589679721,2.62,10.11
2024-01-01 16:27:00,BTC_USDT,BINANCE,PANCAKE,-1.0644,26255.279400398715,87458.54690068979,1.41,-19.01
2024-01-01 16:28:00,BTC_USDT,BINANCE,PANCAKE,1.6435,93547.98922586853,49716.85810789074,3.0,142.18
2024-01-01 16:29:00,BTC_USDT,BINANCE,PANCAKE,-2.5013,91160.5603845518,65755.89621034916,4.85,-216.26
2024-01-01 16:30:00,BTC_USDT,BINANCE,PANCAKE,2.2691,91299.8178006821,92207.9912221016,1.23,57.77
2024-01-01 16:31:00,BTC_USDT,BINANCE,PANCAKE,2.2501,99583.0004004509,88762.69050331114,2.12,94.73
2024-01-01 16:32:00,BTC_USDT,BINANCE,PANCAKE,-4.861,26011.11570034526,80160.5910844257,4.24,-376.05
2024-01-01 16:33:00,BTC_USDT,BINANCE,PANCAKE,-1.6129,90921.83710939591,67475.73464669597,3.15,-112.62
2024-01-01 16:34:00,BTC_USDT,BINANCE,PANCAKE,2.1778,53152.533193901785,15708.089572991019,2.6,173.01
2024-01-01 16:35:00,BTC_USDT,BINANCE,PANCAKE,0.3565,92082.00475050654,72058.12247943724,2.67,21.69
2024-01-01 16:36:00,BTC_USDT,BINANCE,PANCAKE,2.1769,73468.32445049382,81596.64217419781,2.78,94.27
2024-01-01 16:37:00,BTC_USDT,BINANCE,PANCAKE,0.0629,36696.86088494863,92503.56861876519,1.56,5.96
2024-01-01 16:38:00,BTC_USDT,BINANCE,PANCAKE,-2.4424,95807.29271135904,34481.51244053876,1.66,-32.54
2024-01-01 16:39:00,BTC_USDT,BINANCE,PANCAKE,-2.8574,74384.96021089109,77549.87678721169,4.66,-47.38
2024-01-01 16:40:00,BTC_USDT,BINANCE,PANCAKE,-1.1533,79671.45159664234,90926.16757833646,2.22,-49.82
2024-01-01 16:41:00,BTC_USDT,BINANCE,PANCAKE,-0.6518,68374.57487408648,99507.07422216407,3.38,-58.07
2024-01-01 16:42:00,BTC_USDT,BINANCE,PANCAKE,-0.5856,83108.81665538589,79081.89356093855,1.67,-21.26
2024-01-01 16:43:00,BTC_USDT,BINANCE,PANCAKE,-3.9221,83128.93432368703,89898.12825294015,2.13,-118.67
2024-01-01 16:44:00,BTC_USDT,BINANCE,PANCAKE,-1.7165,65668.11609059219,41526.543733096434,2.38,-99.51
2024-01-01 16:45:00,BTC_USDT,BINANCE,PANCAKE,-1.4555,80209.62066093061,56376.18403556821,3.86,-111.02
2024-01-01 16:46:00,BTC_USDT,BINANCE,PANCAKE,1.6103,42626.18557349415,80339.55425728095,2.93,102.56
2024-01-01 16:47:00,BTC_USDT,BINANCE,PANCAKE,-0.4538,75634.24142018885,91236.44620976914,3.84,-11.45
2024-01-01 16:48:00,BTC_USDT,BINANCE,PANCAKE,0.3035,16902.20354687523,32903.765260790315,4.89,17.36
2024-01-01 16:49:00,BTC_USDT,BINANCE,PANCAKE,2.2597,33316.4329130151,90116.44441132595,2.76,89.55
2024-01-01 16:50:00,BTC_USDT,BINANCE,PANCAKE,3.5515,72135.57882162332,48511.28685095041,4.1,74.54
2024-01-01 16:51:00,BTC_USDT,BINANCE,PANCAKE,-3.2963,35063.18719348289,58782.09546006002,2.62,-287.39
2024-01-01 16:52:00,BTC_USDT,BINANCE,PANCAKE,0.4663,93526.65687552659,20902.560250241648,3.3,32.68
2024-01-01 16:53:00,BTC_USDT,BINANCE,PANCAKE,2.4907,54794.081832779695,77778.28623229584,3.58,182.11
2024-01-01 16:54:00,BTC_USDT,BINANCE,PANCAKE,-0.901,82420.54168169035,85279.59095745106,3.97,-13.69
2024-01-01 16:55:00,BTC_USDT,BINANCE,PANCAKE,-1.0298,47661.809789339124,38622.601854648005,3.68,-85.01
2024-01-01 16:56:00,BTC_USDT,BINANCE,PANCAKE,2.3536,51981.39560818681,23122.58709554956,2.66,187.32
2024-01-01 16:57:00,BTC_USDT,BINANCE,PANCAKE,2.8502,10340.564418905593,21927.93925256664,4.96,164.09
2024-01-01 16:58:00,BTC_USDT,BINANCE,PANCAKE,0.066,10573.459224013692,32126.64583957062,2.93,4.1
2024-01-01 16:59:00,BTC_USDT,BINANCE,PANCAKE,1.4762,78672.72644840955,54091.23758036719,3.94,138.47
2024-01-01 17:00:00,BTC_USDT,BINANCE,PANCAKE,0.8986,99895.69478105183,83815.16741162258,3.04,23.01
2024-01-01 17:01:00,BTC_USDT,BINANCE,PANCAKE,1.6134,63475.62794569139,38205.34308381383,1.54,50.56
2024-01-01 17:02:00,BTC_USDT,BINANCE,PANCAKE,1.7122,62864.51195373859,57486.063627863,1.8,156.67
2024-01-01 17:03:00,BTC_USDT,BINANCE,PANCAKE,1.901,42447.89721079556,53907.74604245311,2.38,42.75
2024-01-01 17:04:00,BTC_USDT,BINANCE,PANCAKE,-0.1365,47316.054123886955,64507.03798825418,2.95,-6.06
2024-01-01 17:05:00,BTC_USDT,BINANCE,PANCAKE,-1.2197,65966.7783738936,66763.74353919736,4.53,-63.77
2024-01-01 17:06:00,BTC_USDT,BINANCE,PANCAKE,2.537,73500.14608040187,61483.703142432765,3.97,49.12
2024-01-01 17:07:00,BTC_USDT,BINANCE,PANCAKE,-1.0494,72788.440475685,81842.4857817659,2.36,-73.38
2024-01-01 17:08:00,BTC_USDT,BINANCE,PANCAKE,-1.6199,10824.342080032064,97839.62697212702,1.5,-134.86
2024-01-01 17:09:00,BTC_USDT,BINANCE,PANCAKE,-0.74,86908.05185471504,78890.76472557675,1.65,-57.19
2024-01-01 17:10:00,BTC_USDT,BINANCE,PANCAKE,1.2071,10835.403918486552,36454.182358029706,4.84,16.2
2024-01-01 17:11:00,BTC_USDT,BINANCE,PANCAKE,-1.3263,11298.558840523458,37525.126094565225,2.2,-48.19
2024-01-01 17:12:00,BTC_USDT,BINANCE,PANCAKE,-1.4223,16020.454509085728,66136.94759430415,3.3,-120.79
2024-01-01 17:13:00,BTC_USDT,BINANCE,PANCAKE,-2.3935,36822.80198241488,11022.424485959893,1.55,-158.89
2024-01-01 17:14:00,BTC_USDT,BINANCE,PANCAKE,-1.4027,15057.212160601563,67543.22008404147,4.5,-48.11
2024-01-01 17:15:00,BTC_USDT,BINANCE,PANCAKE,-0.4898,94193.51183261008,19728.30403565782,3.6,-10.47
2024-01-01 17:16:00,BTC_USDT,BINANCE,PANCAKE,0.4052,41828.76335142607,64389.2736619367,4.0,21.4
2024-01-01 17:17:00,BTC_USDT,BINANCE,PANCAKE,-0.0462,51658.92910801548,84896.58341776923,3.67,-0.71
2024-01-01 17:18:00,BTC_USDT,BINANCE,PANCAKE,0.2401,65334.51216848213,30199.460403104305,4.23,6.88
2024-01-01 17:19:00,BTC_USDT,BINANCE,PANCAKE,3.2531,76873.40372716825,34770.5490450191,3.13,231.07
2024-01-01 17:20:00,BTC_USDT,BINANCE,PANCAKE,-1.9575,54745.88635115297,52852.3613759155,2.41,-59.4
2024-01-01 17:21:00,BTC_USDT,BINANCE,PANCAKE,-0.8694,51771.10983886311,39585.98149178305,3.07,-40.44
2024-01-01 17:22:00,BTC_USDT,BINANCE,PANCAKE,5.2201,46125.25496155041,50828.441553905956,3.42,125.44
2024-01-01 17:23:00,BTC_USDT,BINANCE,PANCAKE,2.4179,82023.8912976407,68935.07759293183,1.76,131.75
2024-01-01 17:24:00,BTC_USDT,BINANCE,PANCAKE,-2.52,26351.029957340612,56719.503681475006,4.33,-205.23
2024-01-01 17:25:00,BTC_USDT,BINANCE,PANCAKE,1.4146,32292.234570013028,56624.16626927004,1.96,72.84
2024-01-01 17:26:00,BTC_USDT,BINANCE,PANCAKE,-1.3954,44247.28488651324,98105.24571755431,1.2,-74.42
2024-01-01 17:27:00,BTC_USDT,BINANCE,PANCAKE,-0.4758,21802.373476600405,39985.47276611691,4.54,-40.95
2024-01-01 17:28:00,BTC_USDT,BINANCE,PANCAKE,4.0095,46891.61129306815,28311.598966534395,2.91,98.83
2024-01-01 17:29:00,BTC_USDT,BINANCE,PANCAKE,1.2706,91157.5290403972,49995.33475056546,3.94,72.3
2024-01-01 17:30:00,BTC_USDT,BINANCE,PANCAKE,0.4527,67362.07821910708,50807.90133693444,4.33,35.38
2024-01-01 17:31:00,BTC_USDT,BINANCE,PANCAKE,0.9177,83540.35455708677,37538.159413833215,3.22,81.11
2024-01-01 17:32:00,BTC_USDT,BINANCE,PANCAKE,-2.5456,75860.61355248527,31257.786388768844,1.72,-106.23
2024-01-01 17:33:00,BTC_USDT,BINANCE,PANCAKE,2.7346,36843.20394040184,93216.31413402563,2.0,52.29
2024-01-01 17:34:00,BTC_USDT,BINANCE,PANCAKE,-0.3869,10888.213371966678,34542.26629721929,3.61,-24.48
2024-01-01 17:35:00,BTC_USDT,BINANCE,PANCAKE,-1.158,96202.76414691293,61315.802743202315,3.22,-79.99
2024-01-01 17:36:00,BTC_USDT,BINANCE,PANCAKE,-0.5402,86246.69598228506,46437.13476073213,3.07,-27.27
2024-01-01 17:37:00,BTC_USDT,BINANCE,PANCAKE,1.6758,24472.541050729626,78621.69314907106,1.29,56.78
2024-01-01 17:38:00,BTC_USDT,BINANCE,PANCAKE,-2.0515,15401.471573477469,89721.6482680643,2.11,-56.89
2024-01-01 17:39:00,BTC_USDT,BINANCE,PANCAKE,0.8357,56901.28086266199,56678.22429239606,1.84,56.53
2024-01-01 17:40:00,BTC_USDT,BINANCE,PANCAKE,1.7765,52576.8149888284,25550.621396506493,4.58,132.32
2024-01-01 17:41:00,BTC_USDT,BINANCE,PANCAKE,3.1197,86799.7057795176,18122.405895435684,2.96,259.14
2024-01-01 17:42:00,BTC_USDT,BINANCE,PANCAKE,-3.1146,40758.66163715199,38582.49554344917,1.25,-222.96
2024-01-01 17:43:00,BTC_USDT,BINANCE,PANCAKE,-1.7193,20829.330995530356,98398.40870374907,2.4,-134.77
2024-01-01 17:44:00,BTC_USDT,BINANCE,PANCAKE,2.0545,33230.761238808256,47907.69830244791,4.01,49.3
2024-01-01 17:45:00,BTC_USDT,BINANCE,PANCAKE,-1.6456,88165.89678071938,41357.00730118864,2.94,-58.6
2024-01-01 17:46:00,BTC_USDT,BINANCE,PANCAKE,0.656,23716.33518101296,60477.6810673873,1.91,15.92
2024-01-01 17:47:00,BTC_USDT,BINANCE,PANCAKE,-0.0746,55296.57972371637,43074.47917979605,3.61,-2.0
2024-01-01 17:48:00,BTC_USDT,BINANCE,PANCAKE,1.0534,68532.26011754543,38760.32450638201,4.65,45.44
2024-01-01 17:49:00,BTC_USDT,BINANCE,PANCAKE,0.7174,23823.34467039803,23552.166628381467,3.84,7.25
2024-01-01 17:50:00,BTC_USDT,BINANCE,PANCAKE,-2.9299,81955.18729023903,20553.778501172805,3.03,-79.08
2024-01-01 17:51:00,BTC_USDT,BINANCE,PANCAKE,2.9443,57302.61950592206,37161.848533125056,4.47,213.77
2024-01-01 17:52:00,BTC_USDT,BINANCE,PANCAKE,1.9502,46956.147244077074,43430.99382069911,4.87,27.11
2024-01-01 17:53:00,BTC_USDT,BINANCE,PANCAKE,-0.7931,96442.68918214271,47946.571017064496,3.98,-30.28
2024-01-01 17:54:00,BTC_USDT,BINANCE,PANCAKE,-0.7252,21233.700107733777,65652.49913622475,3.98,-15.72
2024-01-01 17:55:00,BTC_USDT,BINANCE,PANCAKE,-0.0214,92624.20934533588,13691.203827264426,3.13,-1.77
2024-01-01 17:56:00,BTC_USDT,BINANCE,PANCAKE,1.1371,96266.57952671779,75331.29232702412,4.38,83.56
2024-01-01 17:57:00,BTC_USDT,BINANCE,PANCAKE,1.9934,35275.877200069895,80184.74438383525,3.6,139.11
2024-01-01 17:58:00,BTC_USDT,BINANCE,PANCAKE,-1.3904,18852.3172864624,19763.63666149062,1.15,-24.69
2024-01-01 17:59:00,BTC_USDT,BINANCE,PANCAKE,2.7868,20238.906602539624,71766.32558630985,2.26,82.67
2024-01-01 18:00:00,BTC_USDT,BINANCE,PANCAKE,2.3861,63416.57904448506,72265.72660362927,3.46,184.87
2024-01-01 18:01:00,BTC_USDT,BINANCE,PANCAKE,-1.9076,78984.05600890581,22422.74588357156,3.54,-169.57
2024-01-01 18:02:00,BTC_USDT,BINANCE,PANCAKE,1.6758,84100.67269000773,84976.69899017956,1.19,112.77
2024-01-01 18:03:00,BTC_USDT,BINANCE,PANCAKE,1.9633,44026.51345376863,64884.60439556236,4.14,77.0
2024-01-01 18:04:00,BTC_USDT,BINANCE,PANCAKE,3.5177,16839.248833298876,77905.70105882826,1.37,331.84
2024-01-01 18:05:00,BTC_USDT,BINANCE,PANCAKE,-2.241,19372.85212068556,89801.05947218998,1.64,-64.45
2024-01-01 18:06:00,BTC_USDT,BINANCE,PANCAKE,0.2928,67600.82901194964,31031.83656209177,2.13,12.75
2024-01-01 18:07:00,BTC_USDT,BINANCE,PANCAKE,2.6324,19478.385889276782,69368.11720219447,1.41,86.06
2024-01-01 18:08:00,BTC_USDT,BINANCE,PANCAKE,1.471,66556.7664332104,78129.21561239717,1.97,85.23
2024-01-01 18:09:00,BTC_USDT,BINANCE,PANCAKE,-1.3909,92468.61527370551,62550.137011952356,1.83,-66.71
2024-01-01 18:10:00,BTC_USDT,BINANCE,PANCAKE,-0.6248,85052.54861488997,82988.80838205492,3.81,-28.05
2024-01-01 18:11:00,BTC_USDT,BINANCE,PANCAKE,0.0593,44791.21817435778,72274.87286181338,4.52,4.47
2024-01-01 18:12:00,BTC_USDT,BINANCE,PANCAKE,-0.9979,90115.73277784545,33596.15445028151,2.9,-70.21
2024-01-01 18:13:00,BTC_USDT,BINANCE,PANCAKE,-2.0289,15702.96246590465,34191.73657341176,2.02,-95.33
2024-01-01 18:14:00,BTC_USDT,BINANCE,PANCAKE,0.6449,41771.08735557829,49438.32323206174,1.28,23.47
2024-01-01 18:15:00,BTC_USDT,BINANCE,PANCAKE,-2.0082,87023.42363283379,12543.260044801105,1.84,-36.71
2024-01-01 18:16:00,BTC_USDT,BINANCE,PANCAKE,5.2232,71922.47487670614,72275.45567752681,4.93,270.11
2024-01-01 18:17:00,BTC_USDT,BINANCE,PANCAKE,1.4634,60608.24191204242,23626.56629309147,1.18,19.91
2024-01-01 18:18:00,BTC_USDT,BINANCE,PANCAKE,0.7087,36710.832180899466,57906.85079501173,4.77,44.47
2024-01-01 18:19:00,BTC_USDT,BINANCE,PANCAKE,2.7696,70774.72366103242,85197.63805708945,1.34,215.61
2024-01-01 18:20:00,BTC_USDT,BINANCE,PANCAKE,-1.8262,15683.638577528136,17659.51715651297,4.24,-164.21
2024-01-01 18:21:00,BTC_USDT,BINANCE,PANCAKE,-3.7656,90490.57791433384,51329.75303796931,4.71,-218.2
2024-01-01 18:22:00,BTC_USDT,BINANCE,PANCAKE,0.8455,91394.36701064784,32005.57693671162,3.73,46.69
2024-01-01 18:23:00,BTC_USDT,BINANCE,PANCAKE,0.6803,25785.30025634759,25256.1733622892,3.13,38.68
2024-01-01 18:24:00,BTC_USDT,BINANCE,PANCAKE,-0.3608,14723.982552008301,77481.57774688891,2.89,-27.4
2024-01-01 18:25:00,BTC_USDT,BINANCE,PANCAKE,1.4914,17409.212751127852,59468.97855445648,1.34,77.24
2024-01-01 18:26:00,BTC_USDT,BINANCE,PANCAKE,-1.869,63218.75546328403,63103.64258495119,2.34,-56.76
2024-01-01 18:27:00,BTC_USDT,BINANCE,PANCAKE,-3.8978,95485.48839092118,99779.07580791145,4.28,-237.07
2024-01-01 18:28:00,BTC_USDT,BINANCE,PANCAKE,1.7852,13813.370993048911,13286.48787156866,4.54,168.46
2024-01-01 18:29:00,BTC_USDT,BINANCE,PANCAKE,-1.8399,93311.2252478076,52533.555216633744,4.32,-150.88
2024-01-01 18:30:00,BTC_USDT,BINANCE,PANCAKE,-0.4801,88865.06904765514,27583.875248241795,1.33,-33.6
2024-01-01 18:31:00,BTC_USDT,BINANCE,PANCAKE,0.6082,34202.29189247443,92445.15288744467,2.37,14.23
2024-01-01 18:32:00,BTC_USDT,BINANCE,PANCAKE,-1.1624,23912.257348064733,24420.12352178982,1.32,-73.93
2024-01-01 18:33:00,BTC_USDT,BINANCE,PANCAKE,0.7712,95548.60252809516,24189.847274777276,3.35,11.25
2024-01-01 18:34:00,BTC_USDT,BINANCE,PANCAKE,-4.3001,70760.21037431085,64912.6429701856,1.32,-329.95
2024-01-01 18:35:00,BTC_USDT,BINANCE,PANCAKE,1.9888,60188.216869120326,80261.98490801228,1.63,169.06
2024-01-01 18:36:00,BTC_USDT,BINANCE,PANCAKE,-5.8,73977.9354426208,89859.2213539648,1.92,-383.02
2024-01-01 18:37:00,BTC_USDT,BINANCE,PANCAKE,2.92,82290.69402602874,81811.79156267908,1.86,97.92
2024-01-01 18:38:00,BTC_USDT,BINANCE,PANCAKE,0.0122,26371.3811425752,16973.872587880818,3.41,1.05
2024-01-01 18:39:00,BTC_USDT,BINANCE,PANCAKE,-4.3913,96318.49735450513,97788.64057673,3.3,-55.6
2024-01-01 18:40:00,BTC_USDT,BINANCE,PANCAKE,-2.03,65158.94833147262,68415.42997289385,1.82,-91.94
2024-01-01 18:41:00,BTC_USDT,BINANCE,PANCAKE,2.6276,41373.726147279245,10821.994936013958,2.21,114.17
2024-01-01 18:42:00,BTC_USDT,BINANCE,PANCAKE,-1.1734,47250.598267606416,35173.048843757075,4.29,-59.12
2024-01-01 18:43:00,BTC_USDT,BINANCE,PANCAKE,1.0617,15617.3265539208,12287.659086180027,3.27,15.95
2024-01-01 18:44:00,BTC_USDT,BINANCE,PANCAKE,-0.6951,43979.63188633723,51146.09633384805,3.13,-22.68
2024-01-01 18:45:00,BTC_USDT,BINANCE,PANCAKE,1.4308,96079.24415736902,48790.4340093516,4.06,109.19
2024-01-01 18:46:00,BTC_USDT,BINANCE,PANCAKE,-1.8297,49150.221244208056,92792.16111075663,3.8,-177.07
2024-01-01 18:47:00,BTC_USDT,BINANCE,PANCAKE,1.0291,94410.20357393136,62496.294998089776,1.1,63.25
2024-01-01 18:48:00,BTC_USDT,BINANCE,PANCAKE,-0.1582,77154.59317790717,26403.327692215847,3.95,-10.97
2024-01-01 18:49:00,BTC_USDT,BINANCE,PANCAKE,-0.2276,21844.00908810459,45279.27141971938,2.98,-5.85
2024-01-01 18:50:00,BTC_USDT,BINANCE,PANCAKE,-4.5207,38004.89726309189,78443.7362671209,4.42,-133.77
2024-01-01 18:51:00,BTC_USDT,BINANCE,PANCAKE,2.0052,84482.7423382745,47393.689533360055,4.19,31.45
2024-01-01 18:52:00,BTC_USDT,BINANCE,PANCAKE,1.0417,94583.30878426827,25415.135582024806,3.07,11.88
2024-01-01 18:53:00,BTC_USDT,BINANCE,PANCAKE,-1.9521,39885.400007549295,13689.069264310774,2.35,-161.28
2024-01-01 18:54:00,BTC_USDT,BINANCE,PANCAKE,2.7327,85748.51822466985,24692.067271117154,1.97,74.22
2024-01-01 18:55:00,BTC_USDT,BINANCE,PANCAKE,-3.349,99622.69950576485,97771.0789499809,3.47,-203.27
2024-01-01 18:56:00,BTC_USDT,BINANCE,PANCAKE,-2.2543,26258.501204278356,33976.72229632418,3.03,-208.47
2024-01-01 18:57:00,BTC_USDT,BINANCE,PANCAKE,0.0761,70707.83565878565,80062.34133880425,3.18,4.4
2024-01-01 18:58:00,BTC_USDT,BINANCE,PANCAKE,-2.2539,16124.722372238568,69808.82779657637,3.4,-176.35
2024-01-01 18:59:00,BTC_USDT,BINANCE,PANCAKE,-0.131,12916.801811187564,46651.01978276071,4.21,-3.31
2024-01-01 19:00:00,BTC_USDT,BINANCE,PANCAKE,0.3235,70079.52690866122,61291.906966538845,4.1,7.35
2024-01-01 19:01:00,BTC_USDT,BINANCE,PANCAKE,-0.879,53431.001090770915,87859.40290925733,1.15,-64.65
2024-01-01 19:02:00,BTC_USDT,BINANCE,PANCAKE,-1.0923,32568.459085406404,54220.53038393069,1.27,-72.58
2024-01-01 19:03:00,BTC_USDT,BINANCE,PANCAKE,0.3699,54599.7435090711,96105.2910222897,2.25,26.63
2024-01-01 19:04:00,BTC_USDT,BINANCE,PANCAKE,3.0349,35325.56332033468,43631.997825950835,1.06,76.3
2024-01-01 19:05:00,BTC_USDT,BINANCE,PANCAKE,0.148,62003.70136833553,13629.552627363633,4.59,4.11
2024-01-01 19:06:00,BTC_USDT,BINANCE,PANCAKE,3.0606,27287.9095666119,20946.121051361002,4.9,111.98
2024-01-01 19:07:00,BTC_USDT,BINANCE,PANCAKE,-2.1653,37792.25818639154,82110.9747399963,3.24,-197.54
2024-01-01 19:08:00,BTC_USDT,BINANCE,PANCAKE,-0.0053,27026.864893506303,12688.346016439014,4.37,-0.3
2024-01-01 19:09:00,BTC_USDT,BINANCE,PANCAKE,1.5176,36872.68869156244,76510.84013575666,3.01,20.9
2024-01-01 19:10:00,BTC_USDT,BINANCE,PANCAKE,-1.3683,63519.73460517742,53615.28535949956,1.41,-56.39
2024-01-01 19:11:00,BTC_USDT,BINANCE,PANCAKE,-1.4225,43371.48493637277,94037.32635482348,3.82,-47.47
2024-01-01 19:12:00,BTC_USDT,BINANCE,PANCAKE,-3.567,31510.10178816315,34575.004904531546,2.48,-126.09
2024-01-01 19:13:00,BTC_USDT,BINANCE,PANCAKE,3.5296,94410.72290830896,87752.95256375957,4.77,185.48
2024-01-01 19:14:00,BTC_USDT,BINANCE,PANCAKE,2.0525,71640.24357253186,11481.181242083201,1.5,147.0
2024-01-01 19:15:00,BTC_USDT,BINANCE,PANCAKE,1.425,56532.54344238009,69915.46307171308,2.12,47.69
2024-01-01 19:16:00,BTC_USDT,BINANCE,PANCAKE,-6.5408,40889.624327127516,53273.12011468384,4.27,-603.6
2024-01-01 19:17:00,BTC_USDT,BINANCE,PANCAKE,1.3397,33858.118713440446,81973.92538395662,3.21,15.74
2024-01-01 19:18:00,BTC_USDT,BINANCE,PANCAKE,2.7895,60676.71526721924,14366.09805301845,4.48,237.89
2024-01-01 19:19:00,BTC_USDT,BINANCE,PANCAKE,0.6797,85175.80593721822,91759.63088553444,4.94,25.56
2024-01-01 19:20:00,BTC_USDT,BINANCE,PANCAKE,0.1346,20865.90806058542,22335.39470942287,2.1,6.69
2024-01-01 19:21:00,BTC_USDT,BINANCE,PANCAKE,1.1811,32265.354944930707,24885.744834678488,2.66,23.66
2024-01-01 19:22:00,BTC_USDT,BINANCE,PANCAKE,-1.6151,22402.796302794108,87100.11417508544,4.51,-65.24
2024-01-01 19:23:00,BTC_USDT,BINANCE,PANCAKE,2.0572,47310.5847361765,81161.86210277665,2.81,76.62
2024-01-01 19:24:00,BTC_USDT,BINANCE,PANCAKE,-3.2107,45350.635660957334,67855.73918540985,1.73,-190.93
2024-01-01 19:25:00,BTC_USDT,BINANCE,PANCAKE,-0.9308,23403.224431409453,51447.87244677417,2.1,-27.58
2024-01-01 19:26:00,BTC_USDT,BINANCE,PANCAKE,-0.5789,46540.707865649136,56906.547882313585,1.21,-40.19
2024-01-01 19:27:00,BTC_USDT,BINANCE,PANCAKE,3.3823,52752.21121313336,79937.18530102189,1.5,162.83
2024-01-01 19:28:00,BTC_USDT,BINANCE,PANCAKE,1.7129,29831.120771236572,53268.91129082247,3.44,61.46
2024-01-01 19:29:00,BTC_USDT,BINANCE,PANCAKE,-0.1892,25350.43827202717,37092.21785416125,1.37,-14.94
2024-01-01 19:30:00,BTC_USDT,BINANCE,PANCAKE,1.0295,52884.58115023311,60917.085928338856,3.65,12.24
2024-01-01 19:31:00,BTC_USDT,BINANCE,PANCAKE,2.6682,22262.938061273206,56649.56663064356,1.92,239.29
2024-01-01 19:32:00,BTC_USDT,BINANCE,PANCAKE,-1.9879,68670.24217881351,34061.230696343,4.87,-88.85
2024-01-01 19:33:00,BTC_USDT,BINANCE,PANCAKE,-2.2217,91798.11481970365,15024.541122753226,2.37,-22.47
2024-01-01 19:34:00,BTC_USDT,BINANCE,PANCAKE,-3.8321,86005.20826385521,82558.03995864424,1.59,-279.5
2024-01-01 19:35:00,BTC_USDT,BINANCE,PANCAKE,-1.9318,38346.78382137876,10290.797226254213,3.44,-61.85
2024-01-01 19:36:00,BTC_USDT,BINANCE,PANCAKE,0.8711,85114.31446453591,64789.25505241054,4.5,42.56
2024-01-01 19:37:00,BTC_USDT,BINANCE,PANCAKE,1.3222,96147.41938731135,65125.36363026602,4.96,95.44
2024-01-01 19:38:00,BTC_USDT,BINANCE,PANCAKE,-1.3765,98076.68568324001,85539.76304912874,1.02,-131.14
2024-01-01 19:39:00,BTC_USDT,BINANCE,PANCAKE,1.167,36345.289507806374,20429.590165127323,1.57,88.31
2024-01-01 19:40:00,BTC_USDT,BINANCE,PANCAKE,-0.0514,74946.15257861801,41339.024381360054,1.6,-3.02
2024-01-01 19:41:00,BTC_USDT,BINANCE,PANCAKE,0.836,19675.15068780235,40569.86584080636,1.49,50.69
2024-01-01 19:42:00,BTC_USDT,BINANCE,PANCAKE,-2.0381,38660.25994174265,14006.898735104493,1.42,-88.47
2024-01-01 19:43:00,BTC_USDT,BINANCE,PANCAKE,2.0194,22223.75069690145,90984.69648115922,4.32,65.29
2024-01-01 19:44:00,BTC_USDT,BINANCE,PANCAKE,2.0197,17253.556798669175,43705.66370782914,2.41,191.91
2024-01-01 19:45:00,BTC_USDT,BINANCE,PANCAKE,-2.876,61577.47332987956,69057.84197131783,4.69,-80.02
